bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
SP-86  0  1    0.073;  00000  11000  0.018 0.073 0.028 0.052 0.030
NonSP-24  0  0    0.028;  00000  00000  0.028 0.018 0.023 0.012 0.020
NonSP-31  0  0    0.027;  00000  00000  0.024 0.027 0.016 0.020 0.019
NonSP-71  0  0    0.039;  00000  00000  0.009 0.023 0.025 0.039 0.024
SP-91  0  1    0.142;  00000  11000  0.027 0.142 0.022 0.034 0.031
NonSP-8  0  0    0.029;  00000  00000  0.016 0.016 0.018 0.029 0.023
NonSP-17  0  0    0.032;  00000  00000  0.019 0.032 0.031 0.011 0.014
NonSP-35  0  0    0.041;  00000  00000  0.012 0.022 0.017 0.029 0.041
NonSP-73  0  0    0.035;  00000  00000  0.009 0.020 0.013 0.035 0.030
NonSP-114  0  0    0.035;  00000  00000  0.035 0.012 0.024 0.016 0.021
NonSP-45  0  0    0.041;  00000  00000  0.012 0.023 0.019 0.026 0.041
NonSP-48  0  0    0.035;  00000  00000  0.014 0.016 0.035 0.035 0.028
NonSP-39  0  0    0.024;  00000  00000  0.017 0.019 0.014 0.008 0.024
NonSP-120  0  0    0.028;  00000  00000  0.015 0.023 0.028 0.014 0.019
NonSP-53  0  0    0.020;  00000  00000  0.013 0.015 0.016 0.014 0.020
NonSP-72  0  0    0.026;  00000  00000  0.010 0.013 0.014 0.026 0.025
NonSP-132  0  0    0.032;  00000  00000  0.022 0.026 0.013 0.032 0.031
NonSP-22  0  0    0.028;  00000  00000  0.028 0.025 0.025 0.015 0.015
NonSP-106  0  0    0.040;  00000  00000  0.013 0.040 0.013 0.026 0.027
SP-87  0  1    0.036;  00000  11000  0.028 0.027 0.028 0.036 0.031
NonSP-108  0  0    0.036;  00000  00000  0.019 0.016 0.036 0.018 0.018
SP-92  0  1    0.095;  00000  11000  0.017 0.095 0.030 0.052 0.029
NonSP-115  0  0    0.024;  00000  00000  0.024 0.024 0.010 0.012 0.024
NonSP-68  0  0    0.023;  00000  00000  0.021 0.015 0.018 0.018 0.023
NonSP-56  0  0    0.024;  00000  00000  0.019 0.010 0.023 0.024 0.017
NonSP-104  0  0    0.035;  00000  00000  0.025 0.035 0.032 0.031 0.015
NonSP-26  0  0    0.031;  00000  00000  0.020 0.019 0.031 0.012 0.015

TP TN FP FN Accu Prec Reca F1 
0 127 8 0 0.941 0.000 NaN 0.000
