bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-134  0  0    0.022;  00000  00000  0.012 0.022 0.001 0.002 0.001
SP-88  1  1    0.996;  01000  11000  0.001 0.996 0.002 0.005 0.001
NonSP-50  0  0    0.015;  00000  00000  0.015 0.002 0.001 0.003 0.001
NonSP-2  0  0    0.005;  00000  00000  0.001 0.005 0.004 0.003 0.001
NonSP-58  0  0    0.031;  00000  00000  0.031 0.011 0.002 0.012 0.001
NonSP-18  0  0    0.021;  00000  00000  0.005 0.002 0.001 0.021 0.002
NonSP-15  0  0    0.005;  00000  00000  0.001 0.000 0.004 0.002 0.005
NonSP-24  0  0    0.008;  00000  00000  0.005 0.002 0.006 0.003 0.008
NonSP-64  0  0    0.012;  00000  00000  0.009 0.004 0.001 0.001 0.012
NonSP-81  0  0    0.012;  00000  00000  0.002 0.001 0.012 0.001 0.008
NonSP-66  0  0    0.007;  00000  00000  0.005 0.006 0.002 0.004 0.007
SP-86  1  1    0.929;  01000  11000  0.001 0.929 0.001 0.006 0.001
NonSP-100  0  0    0.006;  00000  00000  0.006 0.003 0.001 0.001 0.001
NonSP-117  0  0    0.013;  00000  00000  0.013 0.004 0.003 0.003 0.004
NonSP-102  0  0    0.015;  00000  00000  0.015 0.001 0.007 0.007 0.003
NonSP-73  0  0    0.017;  00000  00000  0.017 0.002 0.011 0.002 0.001
NonSP-67  0  0    0.006;  00000  00000  0.004 0.006 0.004 0.003 0.004
NonSP-131  0  0    0.021;  00000  00000  0.011 0.021 0.002 0.004 0.002
NonSP-123  0  0    0.010;  00000  00000  0.005 0.005 0.010 0.004 0.001
NonSP-34  0  0    0.017;  00000  00000  0.007 0.017 0.005 0.008 0.005
NonSP-32  0  0    0.011;  00000  00000  0.009 0.011 0.003 0.001 0.008
NonSP-118  0  0    0.041;  00000  00000  0.041 0.006 0.024 0.009 0.005
NonSP-104  0  0    0.006;  00000  00000  0.003 0.003 0.006 0.001 0.001
NonSP-63  0  0    0.005;  00000  00000  0.005 0.003 0.002 0.000 0.001
NonSP-8  0  0    0.006;  00000  00000  0.006 0.005 0.002 0.002 0.001
NonSP-3  0  0    0.023;  00000  00000  0.002 0.003 0.023 0.007 0.001

TP TN FP FN Accu Prec Reca F1 
2 126 2 0 0.985 0.500 1.000 0.667
