bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-130  0  0    0.009;  00000  00000  0.009 0.008 0.001 0.002 0.000
NonSP-121  0  0    0.024;  00000  00000  0.006 0.004 0.001 0.024 0.005
NonSP-116  0  0    0.009;  00000  00000  0.004 0.003 0.002 0.009 0.007
NonSP-20  0  0    0.004;  00000  00000  0.001 0.001 0.003 0.004 0.003
NonSP-33  0  0    0.056;  00000  00000  0.056 0.010 0.001 0.000 0.001
NonSP-19  0  0    0.023;  00000  00000  0.006 0.001 0.002 0.009 0.023
SP-96  1  1    1.000;  01000  11000  0.000 1.000 0.002 0.000 0.009
NonSP-55  0  0    0.008;  00000  00000  0.008 0.001 0.003 0.004 0.001
NonSP-43  0  0    0.007;  00000  00000  0.007 0.001 0.001 0.000 0.001
NonSP-48  0  0    0.038;  00000  00000  0.038 0.001 0.001 0.000 0.001
NonSP-61  0  0    0.013;  00000  00000  0.013 0.007 0.000 0.001 0.001
SP-91  1  1    0.976;  01000  11000  0.000 0.976 0.004 0.013 0.000
NonSP-103  0  0    0.003;  00000  00000  0.001 0.003 0.000 0.001 0.001
SP-95  1  1    0.997;  01000  11000  0.001 0.997 0.001 0.002 0.008
SP-89  0  1    0.061;  00000  11000  0.000 0.061 0.001 0.001 0.003
NonSP-68  0  0    0.006;  00000  00000  0.006 0.005 0.001 0.001 0.005
NonSP-44  0  0    0.081;  00000  00000  0.081 0.003 0.001 0.001 0.001
NonSP-113  0  0    0.014;  00000  00000  0.014 0.006 0.002 0.008 0.010
NonSP-72  0  0    0.004;  00000  00000  0.004 0.002 0.004 0.001 0.000
NonSP-125  0  0    0.105;  00000  00000  0.004 0.004 0.105 0.005 0.000
NonSP-47  0  0    0.092;  00000  00000  0.092 0.001 0.000 0.004 0.001
NonSP-45  0  0    0.042;  00000  00000  0.008 0.015 0.000 0.042 0.001
NonSP-71  0  0    0.011;  00000  00000  0.011 0.001 0.011 0.001 0.001
NonSP-37  0  0    0.030;  00000  00000  0.030 0.005 0.002 0.001 0.015
SP-94  1  1    0.993;  01000  11000  0.000 0.993 0.001 0.002 0.000
NonSP-49  0  0    0.048;  00000  00000  0.048 0.000 0.000 0.002 0.000
NonSP-99  0  0    0.008;  00000  00000  0.001 0.008 0.004 0.002 0.001

TP TN FP FN Accu Prec Reca F1 
4 125 6 0 0.956 0.400 1.000 0.571
