bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-109  0  0    0.003;  00000  00000  0.001 0.003 0.002 0.001 0.001
NonSP-83  0  0    0.005;  00000  00000  0.005 0.002 0.004 0.003 0.001
NonSP-53  0  0    0.020;  00000  00000  0.020 0.001 0.001 0.003 0.001
NonSP-4  0  0    0.005;  00000  00000  0.004 0.002 0.005 0.001 0.003
NonSP-110  0  0    0.058;  00000  00000  0.058 0.005 0.000 0.001 0.025
NonSP-51  0  0    0.011;  00000  00000  0.003 0.002 0.001 0.011 0.001
SP-92  1  1    0.982;  01000  11000  0.001 0.982 0.001 0.009 0.001
NonSP-31  0  0    0.028;  00000  00000  0.028 0.001 0.018 0.002 0.001
NonSP-62  0  0    0.011;  00000  00000  0.004 0.011 0.001 0.001 0.001
NonSP-120  0  0    0.065;  00000  00000  0.004 0.007 0.065 0.010 0.004
NonSP-17  0  0    0.069;  00000  00000  0.017 0.002 0.003 0.013 0.069
NonSP-12  0  0    0.006;  00000  00000  0.001 0.001 0.006 0.003 0.002
NonSP-78  0  0    0.005;  00000  00000  0.005 0.001 0.003 0.001 0.003
NonSP-30  0  0    0.024;  00000  00000  0.024 0.003 0.002 0.018 0.001
NonSP-129  0  0    0.029;  00000  00000  0.009 0.029 0.002 0.002 0.006
NonSP-65  0  0    0.046;  00000  00000  0.046 0.022 0.004 0.002 0.001
NonSP-38  0  0    0.186;  00000  00000  0.007 0.186 0.004 0.004 0.002
NonSP-13  0  0    0.011;  00000  00000  0.001 0.001 0.005 0.005 0.011
NonSP-59  0  0    0.034;  00000  00000  0.034 0.014 0.001 0.002 0.001
NonSP-69  0  0    0.018;  00000  00000  0.018 0.003 0.002 0.002 0.001
NonSP-57  0  0    0.039;  00000  00000  0.039 0.005 0.001 0.002 0.001
NonSP-6  0  0    0.009;  00000  00000  0.009 0.004 0.001 0.004 0.007
NonSP-23  0  0    0.033;  00000  00000  0.033 0.001 0.001 0.013 0.002
NonSP-22  0  0    0.012;  00000  00000  0.012 0.001 0.005 0.006 0.010
NonSP-79  0  0    0.014;  00000  00000  0.002 0.001 0.014 0.001 0.001
NonSP-122  0  0    0.184;  00000  00000  0.184 0.004 0.042 0.006 0.002
NonSP-16  0  0    0.011;  00000  00000  0.007 0.001 0.011 0.009 0.004

TP TN FP FN Accu Prec Reca F1 
1 133 1 0 0.993 0.500 1.000 0.667
