bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-34  0  0    0.030;  00000  00000  0.030 0.016 0.018 0.027 0.021
NonSP-60  0  0    0.046;  00000  00000  0.046 0.019 0.035 0.029 0.020
NonSP-131  0  0    0.060;  00000  00000  0.060 0.024 0.021 0.038 0.021
NonSP-103  0  0    0.046;  00000  00000  0.032 0.046 0.031 0.018 0.030
NonSP-18  0  0    0.037;  00000  00000  0.025 0.032 0.037 0.015 0.023
NonSP-74  0  0    0.039;  00000  00000  0.039 0.030 0.031 0.034 0.035
NonSP-69  0  0    0.036;  00000  00000  0.029 0.020 0.031 0.036 0.028
NonSP-42  0  0    0.029;  00000  00000  0.021 0.022 0.022 0.025 0.029
SP-90  0  1    0.148;  00000  11000  0.039 0.148 0.050 0.023 0.035
NonSP-101  0  0    0.034;  00000  00000  0.034 0.027 0.022 0.025 0.028
SP-95  0  1    0.250;  00000  11000  0.032 0.250 0.047 0.028 0.038
NonSP-117  0  0    0.028;  00000  00000  0.023 0.018 0.021 0.028 0.024
NonSP-80  0  0    0.044;  00000  00000  0.038 0.044 0.029 0.031 0.018
NonSP-125  0  0    0.052;  00000  00000  0.052 0.020 0.039 0.034 0.023
NonSP-62  0  0    0.030;  00000  00000  0.026 0.019 0.029 0.030 0.028
NonSP-128  0  0    0.042;  00000  00000  0.042 0.021 0.031 0.029 0.030
NonSP-9  0  0    0.032;  00000  00000  0.029 0.032 0.030 0.024 0.025
NonSP-13  0  0    0.044;  00000  00000  0.024 0.028 0.041 0.026 0.044
NonSP-40  0  0    0.040;  00000  00000  0.019 0.031 0.019 0.028 0.040
NonSP-23  0  0    0.051;  00000  00000  0.025 0.033 0.020 0.018 0.051
NonSP-111  0  0    0.037;  00000  00000  0.016 0.037 0.026 0.023 0.021
NonSP-102  0  0    0.035;  00000  00000  0.021 0.023 0.022 0.035 0.028
NonSP-15  0  0    0.039;  00000  00000  0.028 0.029 0.039 0.025 0.019
NonSP-105  0  0    0.033;  00000  00000  0.023 0.033 0.030 0.029 0.028
NonSP-99  0  0    0.035;  00000  00000  0.029 0.029 0.035 0.015 0.021
NonSP-134  0  0    0.041;  00000  00000  0.040 0.030 0.027 0.029 0.041
NonSP-59  0  0    0.061;  00000  00000  0.061 0.019 0.026 0.016 0.037

TP TN FP FN Accu Prec Reca F1 
0 131 4 0 0.970 0.000 NaN 0.000
