bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-81  0  0    0.052;  00000  00000  0.034 0.025 0.029 0.034 0.052
NonSP-2  0  0    0.039;  00000  00000  0.031 0.034 0.032 0.018 0.039
NonSP-16  0  0    0.042;  00000  00000  0.042 0.032 0.023 0.019 0.034
NonSP-19  0  0    0.034;  00000  00000  0.022 0.034 0.031 0.032 0.026
NonSP-119  0  0    0.066;  00000  00000  0.066 0.034 0.037 0.025 0.022
NonSP-100  0  0    0.046;  00000  00000  0.033 0.046 0.028 0.030 0.022
NonSP-130  0  0    0.033;  00000  00000  0.027 0.025 0.033 0.022 0.033
NonSP-107  0  0    0.037;  00000  00000  0.026 0.037 0.023 0.022 0.023
NonSP-33  0  0    0.051;  00000  00000  0.051 0.022 0.022 0.021 0.036
NonSP-11  0  0    0.046;  00000  00000  0.023 0.036 0.046 0.032 0.019
NonSP-66  0  0    0.029;  00000  00000  0.022 0.029 0.025 0.016 0.020
NonSP-43  0  0    0.029;  00000  00000  0.027 0.022 0.021 0.029 0.026
NonSP-4  0  0    0.032;  00000  00000  0.021 0.024 0.027 0.032 0.030
NonSP-65  0  0    0.039;  00000  00000  0.039 0.024 0.025 0.019 0.033
NonSP-29  0  0    0.038;  00000  00000  0.015 0.029 0.035 0.038 0.027
NonSP-82  0  0    0.052;  00000  00000  0.029 0.030 0.032 0.023 0.052
NonSP-67  0  0    0.041;  00000  00000  0.030 0.025 0.041 0.031 0.032
NonSP-116  0  0    0.022;  00000  00000  0.022 0.020 0.019 0.018 0.020
NonSP-6  0  0    0.053;  00000  00000  0.018 0.026 0.031 0.022 0.053
SP-97  0  1    0.175;  00000  11000  0.038 0.175 0.029 0.036 0.043
NonSP-58  0  0    0.042;  00000  00000  0.026 0.024 0.032 0.042 0.036
NonSP-47  0  0    0.032;  00000  00000  0.021 0.023 0.032 0.029 0.025
SP-84  0  1    0.032;  00000  11000  0.019 0.032 0.032 0.032 0.026
NonSP-7  0  0    0.041;  00000  00000  0.035 0.024 0.024 0.030 0.041
NonSP-83  0  0    0.032;  00000  00000  0.030 0.031 0.024 0.032 0.032
NonSP-118  0  0    0.044;  00000  00000  0.044 0.030 0.020 0.025 0.032
NonSP-46  0  0    0.028;  00000  00000  0.028 0.018 0.015 0.024 0.024

TP TN FP FN Accu Prec Reca F1 
0 131 4 0 0.970 0.000 NaN 0.000
