bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-43  0  0    0.005;  00000  00000  0.005 0.001 0.000 0.000 0.000
NonSP-5  0  0    0.002;  00000  00000  0.000 0.002 0.001 0.001 0.001
NonSP-99  0  0    0.004;  00000  00000  0.001 0.004 0.002 0.001 0.000
SP-89  0  1    0.103;  00000  11000  0.000 0.103 0.000 0.001 0.001
SP-87  0  1    0.013;  00000  11000  0.000 0.013 0.001 0.005 0.000
NonSP-48  0  0    0.004;  00000  00000  0.004 0.001 0.001 0.000 0.000
NonSP-130  0  0    0.005;  00000  00000  0.005 0.004 0.000 0.001 0.000
NonSP-44  0  0    0.032;  00000  00000  0.032 0.000 0.001 0.000 0.000
NonSP-37  0  0    0.014;  00000  00000  0.010 0.001 0.001 0.001 0.014
NonSP-117  0  0    0.006;  00000  00000  0.006 0.002 0.002 0.001 0.002
NonSP-40  0  0    0.007;  00000  00000  0.007 0.000 0.006 0.001 0.002
NonSP-71  0  0    0.010;  00000  00000  0.001 0.001 0.010 0.001 0.000
NonSP-105  0  0    0.009;  00000  00000  0.009 0.001 0.000 0.000 0.000
NonSP-76  0  0    0.034;  00000  00000  0.001 0.001 0.034 0.006 0.000
NonSP-53  0  0    0.005;  00000  00000  0.005 0.000 0.001 0.001 0.000
NonSP-100  0  0    0.005;  00000  00000  0.005 0.001 0.000 0.000 0.000
NonSP-13  0  0    0.006;  00000  00000  0.000 0.000 0.001 0.001 0.006
NonSP-72  0  0    0.003;  00000  00000  0.002 0.000 0.003 0.001 0.000
NonSP-15  0  0    0.002;  00000  00000  0.000 0.000 0.001 0.000 0.002
NonSP-19  0  0    0.012;  00000  00000  0.012 0.000 0.001 0.002 0.003
NonSP-4  0  0    0.002;  00000  00000  0.001 0.002 0.002 0.000 0.001
NonSP-49  0  0    0.012;  00000  00000  0.012 0.000 0.000 0.000 0.000
SP-90  1  1    0.788;  01000  11000  0.000 0.788 0.001 0.004 0.000
NonSP-39  0  0    0.002;  00000  00000  0.002 0.000 0.001 0.001 0.000
NonSP-47  0  0    0.015;  00000  00000  0.015 0.000 0.000 0.002 0.000
SP-85  0  1    0.005;  00000  11000  0.003 0.004 0.005 0.001 0.000
NonSP-27  0  0    0.004;  00000  00000  0.004 0.000 0.000 0.002 0.001

TP TN FP FN Accu Prec Reca F1 
1 127 7 0 0.948 0.125 1.000 0.222
