bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-8  0  0    0.009;  00000  00000  0.009 0.002 0.001 0.002 0.001
NonSP-106  0  0    0.004;  00000  00000  0.000 0.003 0.004 0.000 0.000
NonSP-70  0  0    0.012;  00000  00000  0.009 0.001 0.012 0.001 0.001
NonSP-115  0  0    0.272;  00000  00000  0.013 0.003 0.002 0.272 0.004
NonSP-3  0  0    0.014;  00000  00000  0.004 0.001 0.014 0.013 0.000
NonSP-77  0  0    0.060;  00000  00000  0.003 0.001 0.060 0.001 0.000
NonSP-35  0  0    0.020;  00000  00000  0.015 0.020 0.004 0.017 0.002
NonSP-57  0  0    0.018;  00000  00000  0.018 0.007 0.000 0.000 0.001
NonSP-23  0  0    0.012;  00000  00000  0.003 0.002 0.000 0.012 0.001
SP-88  1  1    0.993;  01000  11000  0.000 0.993 0.002 0.004 0.000
SP-98  0  1    0.344;  00000  11000  0.000 0.344 0.001 0.002 0.000
NonSP-113  0  0    0.048;  00000  00000  0.048 0.006 0.002 0.014 0.008
NonSP-75  0  0    0.003;  00000  00000  0.003 0.003 0.003 0.001 0.000
NonSP-36  0  0    0.031;  00000  00000  0.005 0.031 0.001 0.000 0.004
NonSP-33  0  0    0.026;  00000  00000  0.026 0.017 0.001 0.000 0.002
NonSP-55  0  0    0.005;  00000  00000  0.004 0.002 0.004 0.005 0.001
NonSP-81  0  0    0.012;  00000  00000  0.001 0.002 0.012 0.001 0.007
NonSP-20  0  0    0.004;  00000  00000  0.002 0.001 0.001 0.004 0.003
NonSP-69  0  0    0.013;  00000  00000  0.013 0.002 0.002 0.001 0.001
NonSP-16  0  0    0.005;  00000  00000  0.002 0.001 0.003 0.005 0.002
NonSP-10  0  0    0.042;  00000  00000  0.042 0.005 0.007 0.015 0.000
SP-93  1  1    0.817;  01000  11000  0.000 0.817 0.001 0.001 0.000
NonSP-54  0  0    0.005;  00000  00000  0.004 0.000 0.000 0.005 0.000
NonSP-61  0  0    0.010;  00000  00000  0.009 0.010 0.000 0.003 0.001
NonSP-9  0  0    0.013;  00000  00000  0.013 0.004 0.006 0.006 0.002
SP-96  1  1    0.997;  01000  11000  0.000 0.997 0.002 0.000 0.012

TP TN FP FN Accu Prec Reca F1 
3 122 5 0 0.962 0.375 1.000 0.545
