bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
SP-89  0  1    0.386;  00000  11000  0.016 0.386 0.024 0.040 0.021
NonSP-106  0  0    0.047;  00000  00000  0.010 0.047 0.020 0.019 0.014
NonSP-134  0  0    0.060;  00000  00000  0.021 0.060 0.011 0.016 0.016
SP-88  1  1    0.891;  01000  11000  0.022 0.891 0.057 0.055 0.016
SP-91  1  1    0.910;  01000  11000  0.017 0.910 0.029 0.042 0.023
SP-92  0  1    0.395;  00000  11000  0.017 0.395 0.022 0.051 0.025
NonSP-124  0  0    0.019;  00000  00000  0.009 0.014 0.010 0.009 0.019
NonSP-119  0  0    0.171;  00000  00000  0.171 0.044 0.078 0.021 0.022
NonSP-67  0  0    0.033;  00000  00000  0.026 0.012 0.024 0.033 0.029
NonSP-76  0  0    0.065;  00000  00000  0.014 0.020 0.065 0.030 0.018
NonSP-132  0  0    0.027;  00000  00000  0.021 0.021 0.014 0.020 0.027
NonSP-17  0  0    0.052;  00000  00000  0.018 0.022 0.035 0.011 0.052
NonSP-37  0  0    0.029;  00000  00000  0.029 0.009 0.012 0.029 0.027
NonSP-120  0  0    0.047;  00000  00000  0.015 0.047 0.030 0.011 0.016
NonSP-15  0  0    0.026;  00000  00000  0.015 0.012 0.026 0.024 0.021
NonSP-35  0  0    0.040;  00000  00000  0.015 0.040 0.013 0.022 0.021
SP-96  1  1    0.526;  01000  11000  0.022 0.526 0.034 0.019 0.021
NonSP-73  0  0    0.025;  00000  00000  0.007 0.021 0.007 0.025 0.021
NonSP-39  0  0    0.017;  00000  00000  0.008 0.015 0.017 0.010 0.014
NonSP-12  0  0    0.047;  00000  00000  0.036 0.017 0.047 0.022 0.016
NonSP-66  0  0    0.029;  00000  00000  0.006 0.029 0.019 0.006 0.015
NonSP-52  0  0    0.061;  00000  00000  0.061 0.010 0.014 0.019 0.024
NonSP-32  0  0    0.021;  00000  00000  0.020 0.018 0.007 0.010 0.021
NonSP-114  0  0    0.046;  00000  00000  0.046 0.018 0.014 0.017 0.015
NonSP-64  0  0    0.028;  00000  00000  0.013 0.016 0.028 0.023 0.010
NonSP-20  0  0    0.019;  00000  00000  0.019 0.017 0.017 0.011 0.010
NonSP-122  0  0    0.190;  00000  00000  0.190 0.011 0.011 0.032 0.018

TP TN FP FN Accu Prec Reca F1 
3 125 7 0 0.948 0.300 1.000 0.462
