bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-115  0  0    0.057;  00000  00000  0.057 0.018 0.015 0.009 0.035
NonSP-3  0  0    0.066;  00000  00000  0.014 0.021 0.018 0.066 0.016
NonSP-100  0  0    0.046;  00000  00000  0.045 0.038 0.034 0.046 0.012
NonSP-28  0  0    0.021;  00000  00000  0.011 0.016 0.019 0.012 0.021
NonSP-128  0  0    0.038;  00000  00000  0.038 0.012 0.026 0.019 0.030
NonSP-59  0  0    0.047;  00000  00000  0.047 0.011 0.016 0.006 0.019
SP-86  0  1    0.218;  00000  11000  0.039 0.218 0.027 0.057 0.030
NonSP-23  0  0    0.045;  00000  00000  0.029 0.029 0.018 0.010 0.045
NonSP-102  0  0    0.052;  00000  00000  0.006 0.022 0.012 0.052 0.017
NonSP-45  0  0    0.051;  00000  00000  0.009 0.012 0.023 0.051 0.037
NonSP-10  0  0    0.035;  00000  00000  0.005 0.011 0.024 0.035 0.027
NonSP-46  0  0    0.047;  00000  00000  0.047 0.006 0.009 0.018 0.010
NonSP-25  0  0    0.025;  00000  00000  0.023 0.019 0.025 0.008 0.019
NonSP-108  0  0    0.030;  00000  00000  0.013 0.015 0.030 0.010 0.012
NonSP-21  0  0    0.049;  00000  00000  0.033 0.049 0.015 0.005 0.017
NonSP-56  0  0    0.021;  00000  00000  0.018 0.007 0.016 0.019 0.021
NonSP-29  0  0    0.049;  00000  00000  0.015 0.020 0.049 0.035 0.026
NonSP-55  0  0    0.051;  00000  00000  0.012 0.051 0.016 0.005 0.039
NonSP-117  0  0    0.031;  00000  00000  0.031 0.013 0.020 0.017 0.026
NonSP-62  0  0    0.034;  00000  00000  0.027 0.011 0.020 0.034 0.016
NonSP-58  0  0    0.223;  00000  00000  0.022 0.014 0.042 0.223 0.034
NonSP-113  0  0    0.033;  00000  00000  0.033 0.015 0.019 0.019 0.014
NonSP-16  0  0    0.051;  00000  00000  0.051 0.016 0.025 0.007 0.022
NonSP-123  0  0    0.048;  00000  00000  0.025 0.018 0.027 0.011 0.048
NonSP-5  0  0    0.031;  00000  00000  0.015 0.016 0.031 0.015 0.016
NonSP-50  0  0    0.031;  00000  00000  0.010 0.026 0.030 0.031 0.029
NonSP-33  0  0    0.073;  00000  00000  0.073 0.013 0.016 0.016 0.038

TP TN FP FN Accu Prec Reca F1 
0 133 2 0 0.985 0.000 NaN 0.000
