bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-118  0  0    0.055;  00000  00000  0.030 0.005 0.055 0.008 0.010
NonSP-38  0  0    0.063;  00000  00000  0.007 0.063 0.003 0.004 0.002
NonSP-74  0  0    0.010;  00000  00000  0.004 0.002 0.010 0.001 0.001
NonSP-64  0  0    0.019;  00000  00000  0.012 0.004 0.001 0.001 0.019
NonSP-29  0  0    0.012;  00000  00000  0.006 0.012 0.003 0.001 0.003
SP-97  1  1    0.834;  01000  11000  0.001 0.834 0.003 0.000 0.004
NonSP-103  0  0    0.003;  00000  00000  0.002 0.003 0.001 0.002 0.003
NonSP-6  0  0    0.016;  00000  00000  0.016 0.005 0.001 0.005 0.007
NonSP-24  0  0    0.007;  00000  00000  0.007 0.002 0.004 0.003 0.007
NonSP-116  0  0    0.010;  00000  00000  0.009 0.002 0.005 0.010 0.010
NonSP-127  0  0    0.027;  00000  00000  0.027 0.008 0.004 0.001 0.006
SP-95  1  1    0.984;  01000  11000  0.001 0.984 0.002 0.003 0.007
NonSP-120  0  0    0.123;  00000  00000  0.005 0.006 0.123 0.012 0.004
NonSP-102  0  0    0.015;  00000  00000  0.015 0.001 0.007 0.011 0.004
NonSP-109  0  0    0.003;  00000  00000  0.001 0.003 0.002 0.001 0.002
NonSP-112  0  0    0.013;  00000  00000  0.013 0.011 0.005 0.012 0.003
NonSP-21  0  0    0.011;  00000  00000  0.002 0.001 0.007 0.011 0.002
NonSP-59  0  0    0.033;  00000  00000  0.033 0.016 0.001 0.002 0.001
NonSP-22  0  0    0.013;  00000  00000  0.013 0.002 0.004 0.004 0.010
NonSP-68  0  0    0.007;  00000  00000  0.006 0.007 0.001 0.001 0.004
NonSP-114  0  0    0.017;  00000  00000  0.009 0.017 0.007 0.005 0.012
NonSP-45  0  0    0.031;  00000  00000  0.006 0.022 0.001 0.031 0.002
SP-91  1  1    0.818;  01000  11000  0.001 0.818 0.002 0.012 0.001
NonSP-58  0  0    0.037;  00000  00000  0.037 0.012 0.001 0.009 0.001
NonSP-110  0  0    0.139;  00000  00000  0.139 0.004 0.000 0.001 0.012
NonSP-31  0  0    0.027;  00000  00000  0.023 0.001 0.027 0.003 0.002
NonSP-34  0  0    0.034;  00000  00000  0.008 0.034 0.007 0.013 0.006

TP TN FP FN Accu Prec Reca F1 
3 129 3 0 0.978 0.500 1.000 0.667
