bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-66  0  0    0.008;  00000  00000  0.002 0.005 0.003 0.001 0.008
NonSP-1  0  0    0.004;  00000  00000  0.001 0.001 0.004 0.001 0.002
NonSP-121  0  0    0.025;  00000  00000  0.008 0.002 0.002 0.025 0.002
NonSP-50  0  0    0.075;  00000  00000  0.075 0.001 0.000 0.002 0.000
NonSP-119  1  0    0.753;  00100  00000  0.493 0.042 0.753 0.064 0.022
NonSP-128  0  0    0.029;  00000  00000  0.029 0.026 0.005 0.003 0.001
NonSP-79  0  0    0.020;  00000  00000  0.001 0.002 0.020 0.001 0.000
SP-94  1  1    0.979;  01000  11000  0.000 0.979 0.001 0.008 0.000
NonSP-123  0  0    0.024;  00000  00000  0.005 0.004 0.024 0.001 0.000
NonSP-73  0  0    0.006;  00000  00000  0.006 0.003 0.004 0.002 0.000
NonSP-129  0  0    0.023;  00000  00000  0.012 0.023 0.001 0.004 0.002
NonSP-65  0  0    0.087;  00000  00000  0.087 0.049 0.008 0.001 0.000
NonSP-60  0  0    0.289;  00000  00000  0.289 0.002 0.000 0.001 0.001
NonSP-7  0  0    0.009;  00000  00000  0.000 0.001 0.003 0.002 0.009
NonSP-2  0  0    0.008;  00000  00000  0.001 0.008 0.001 0.001 0.000
SP-86  1  1    0.961;  01000  11000  0.000 0.961 0.001 0.062 0.000
NonSP-32  0  0    0.054;  00000  00000  0.005 0.010 0.003 0.000 0.054
NonSP-83  0  0    0.003;  00000  00000  0.002 0.002 0.002 0.003 0.000
SP-84  0  1    0.084;  00000  11000  0.006 0.084 0.008 0.000 0.002
NonSP-62  0  0    0.012;  00000  00000  0.003 0.012 0.001 0.000 0.001
NonSP-107  0  0    0.005;  00000  00000  0.003 0.005 0.001 0.000 0.001
NonSP-67  0  0    0.010;  00000  00000  0.010 0.008 0.007 0.002 0.008
NonSP-56  0  0    0.008;  00000  00000  0.008 0.002 0.000 0.000 0.002
NonSP-134  0  0    0.020;  00000  00000  0.016 0.020 0.001 0.001 0.000
NonSP-132  0  0    0.067;  00000  00000  0.009 0.067 0.006 0.003 0.000
NonSP-133  0  0    0.083;  00000  00000  0.070 0.083 0.003 0.006 0.004
NonSP-14  0  0    0.007;  00000  00000  0.000 0.000 0.007 0.001 0.001

TP TN FP FN Accu Prec Reca F1 
2 128 4 1 0.963 0.333 0.667 0.444
