bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-65  0  0    0.030;  00000  00000  0.030 0.019 0.025 0.020 0.027
NonSP-111  0  0    0.029;  00000  00000  0.025 0.029 0.025 0.019 0.023
NonSP-40  0  0    0.040;  00000  00000  0.017 0.023 0.027 0.021 0.040
NonSP-127  0  0    0.027;  00000  00000  0.025 0.017 0.027 0.027 0.020
NonSP-19  0  0    0.030;  00000  00000  0.018 0.025 0.030 0.018 0.025
NonSP-112  0  0    0.032;  00000  00000  0.019 0.016 0.015 0.029 0.032
NonSP-30  0  0    0.034;  00000  00000  0.016 0.023 0.029 0.034 0.025
NonSP-44  0  0    0.030;  00000  00000  0.021 0.021 0.025 0.030 0.029
SP-97  0  1    0.058;  00000  11000  0.030 0.050 0.031 0.027 0.058
NonSP-75  0  0    0.029;  00000  00000  0.025 0.020 0.027 0.025 0.029
NonSP-22  0  0    0.024;  00000  00000  0.021 0.024 0.024 0.018 0.022
NonSP-99  0  0    0.027;  00000  00000  0.025 0.027 0.023 0.026 0.027
NonSP-131  0  0    0.030;  00000  00000  0.027 0.026 0.022 0.030 0.027
NonSP-69  0  0    0.031;  00000  00000  0.029 0.016 0.024 0.031 0.027
NonSP-4  0  0    0.030;  00000  00000  0.022 0.020 0.030 0.024 0.022
NonSP-26  0  0    0.028;  00000  00000  0.023 0.024 0.028 0.022 0.028
SP-84  0  1    0.035;  00000  11000  0.016 0.020 0.035 0.027 0.028
NonSP-42  0  0    0.029;  00000  00000  0.018 0.021 0.018 0.029 0.027
SP-95  0  1    0.260;  00000  11000  0.030 0.260 0.031 0.021 0.029
NonSP-2  0  0    0.029;  00000  00000  0.024 0.029 0.022 0.021 0.022
NonSP-6  0  0    0.032;  00000  00000  0.024 0.021 0.024 0.022 0.032
NonSP-41  0  0    0.030;  00000  00000  0.016 0.028 0.029 0.025 0.030
NonSP-79  0  0    0.033;  00000  00000  0.025 0.024 0.033 0.027 0.025
NonSP-43  0  0    0.034;  00000  00000  0.023 0.024 0.034 0.026 0.023
NonSP-24  0  0    0.027;  00000  00000  0.021 0.023 0.020 0.024 0.027
NonSP-129  0  0    0.031;  00000  00000  0.027 0.020 0.026 0.031 0.023

TP TN FP FN Accu Prec Reca F1 
0 124 6 0 0.954 0.000 NaN 0.000
