bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-43  0  0    0.006;  00000  00000  0.006 0.002 0.001 0.001 0.001
NonSP-54  0  0    0.010;  00000  00000  0.010 0.001 0.001 0.003 0.001
NonSP-15  0  0    0.005;  00000  00000  0.001 0.000 0.003 0.001 0.005
NonSP-3  0  0    0.015;  00000  00000  0.003 0.002 0.015 0.008 0.001
NonSP-11  0  0    0.004;  00000  00000  0.004 0.003 0.003 0.004 0.003
NonSP-123  0  0    0.008;  00000  00000  0.003 0.006 0.008 0.003 0.001
NonSP-33  0  0    0.043;  00000  00000  0.043 0.009 0.002 0.001 0.002
NonSP-77  0  0    0.032;  00000  00000  0.003 0.002 0.032 0.001 0.001
SP-97  1  1    0.758;  01000  11000  0.001 0.758 0.002 0.001 0.003
NonSP-113  0  0    0.023;  00000  00000  0.023 0.007 0.004 0.006 0.009
SP-85  0  1    0.017;  00000  11000  0.013 0.017 0.007 0.002 0.001
NonSP-8  0  0    0.004;  00000  00000  0.004 0.002 0.001 0.002 0.001
NonSP-74  0  0    0.007;  00000  00000  0.005 0.003 0.007 0.001 0.001
NonSP-114  0  0    0.027;  00000  00000  0.007 0.027 0.003 0.004 0.009
NonSP-61  0  0    0.012;  00000  00000  0.011 0.012 0.001 0.002 0.001
NonSP-132  0  0    0.051;  00000  00000  0.012 0.051 0.010 0.005 0.001
NonSP-72  0  0    0.006;  00000  00000  0.006 0.001 0.005 0.001 0.001
NonSP-1  0  0    0.007;  00000  00000  0.001 0.003 0.007 0.003 0.007
SP-91  1  1    0.835;  01000  11000  0.001 0.835 0.003 0.010 0.001
NonSP-50  0  0    0.007;  00000  00000  0.007 0.002 0.001 0.002 0.001
NonSP-44  0  0    0.066;  00000  00000  0.066 0.004 0.002 0.001 0.001
NonSP-19  0  0    0.015;  00000  00000  0.010 0.001 0.003 0.010 0.015
NonSP-130  0  0    0.011;  00000  00000  0.009 0.011 0.001 0.002 0.001
NonSP-125  0  0    0.050;  00000  00000  0.004 0.004 0.050 0.006 0.001
SP-88  1  1    0.989;  01000  11000  0.001 0.989 0.002 0.005 0.001
NonSP-126  0  0    0.023;  00000  00000  0.019 0.023 0.004 0.002 0.006

TP TN FP FN Accu Prec Reca F1 
3 122 5 0 0.962 0.375 1.000 0.545
