bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-9  0  0    0.007;  00000  00000  0.007 0.004 0.004 0.002 0.003
SP-86  1  1    0.953;  01000  11000  0.001 0.953 0.001 0.005 0.001
NonSP-51  0  0    0.012;  00000  00000  0.003 0.002 0.001 0.012 0.001
NonSP-112  0  0    0.025;  00000  00000  0.017 0.025 0.006 0.010 0.004
NonSP-131  0  0    0.023;  00000  00000  0.015 0.023 0.001 0.003 0.003
NonSP-49  0  0    0.023;  00000  00000  0.023 0.001 0.000 0.002 0.001
NonSP-28  0  0    0.024;  00000  00000  0.024 0.006 0.005 0.006 0.006
NonSP-70  0  0    0.031;  00000  00000  0.007 0.001 0.031 0.001 0.001
NonSP-79  0  0    0.013;  00000  00000  0.001 0.001 0.013 0.001 0.001
NonSP-27  0  0    0.020;  00000  00000  0.020 0.001 0.001 0.005 0.001
NonSP-128  0  0    0.027;  00000  00000  0.021 0.027 0.005 0.004 0.001
NonSP-21  0  0    0.007;  00000  00000  0.003 0.001 0.004 0.007 0.003
NonSP-118  0  0    0.054;  00000  00000  0.054 0.008 0.027 0.011 0.004
SP-93  1  1    0.965;  01000  11000  0.001 0.965 0.001 0.001 0.001
SP-94  1  1    0.989;  01000  11000  0.000 0.989 0.001 0.003 0.000
NonSP-105  0  0    0.023;  00000  00000  0.023 0.001 0.000 0.000 0.001
NonSP-127  0  0    0.021;  00000  00000  0.021 0.010 0.004 0.001 0.006
NonSP-14  0  0    0.006;  00000  00000  0.000 0.000 0.006 0.001 0.002
NonSP-7  0  0    0.004;  00000  00000  0.001 0.002 0.003 0.002 0.004
NonSP-20  0  0    0.005;  00000  00000  0.004 0.001 0.002 0.005 0.005
NonSP-78  0  0    0.004;  00000  00000  0.004 0.001 0.003 0.001 0.002
NonSP-64  0  0    0.015;  00000  00000  0.012 0.006 0.001 0.001 0.015
NonSP-38  0  0    0.440;  00000  00000  0.008 0.440 0.004 0.005 0.002
NonSP-37  0  0    0.027;  00000  00000  0.027 0.006 0.005 0.002 0.010
NonSP-129  0  0    0.025;  00000  00000  0.014 0.025 0.002 0.002 0.006
NonSP-26  0  0    0.008;  00000  00000  0.005 0.001 0.003 0.001 0.008
NonSP-133  0  0    0.070;  00000  00000  0.070 0.044 0.002 0.008 0.005

TP TN FP FN Accu Prec Reca F1 
3 129 3 0 0.978 0.500 1.000 0.667
