bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-46  0  0    0.068;  00000  00000  0.068 0.008 0.003 0.006 0.008
NonSP-29  0  0    0.010;  00000  00000  0.005 0.010 0.003 0.001 0.003
NonSP-59  0  0    0.036;  00000  00000  0.036 0.014 0.001 0.001 0.001
NonSP-22  0  0    0.014;  00000  00000  0.009 0.001 0.004 0.007 0.014
NonSP-106  0  0    0.008;  00000  00000  0.001 0.004 0.008 0.001 0.001
NonSP-58  0  0    0.035;  00000  00000  0.035 0.011 0.002 0.010 0.001
NonSP-18  0  0    0.021;  00000  00000  0.006 0.002 0.001 0.021 0.002
NonSP-108  0  0    0.047;  00000  00000  0.047 0.003 0.000 0.003 0.002
NonSP-25  0  0    0.009;  00000  00000  0.006 0.001 0.003 0.002 0.009
NonSP-117  0  0    0.011;  00000  00000  0.011 0.005 0.003 0.003 0.004
NonSP-24  0  0    0.010;  00000  00000  0.006 0.001 0.006 0.003 0.010
NonSP-100  0  0    0.010;  00000  00000  0.010 0.003 0.001 0.000 0.001
NonSP-67  0  0    0.007;  00000  00000  0.003 0.007 0.003 0.003 0.004
NonSP-111  0  0    0.018;  00000  00000  0.018 0.003 0.001 0.001 0.004
NonSP-32  0  0    0.011;  00000  00000  0.009 0.011 0.003 0.001 0.009
NonSP-66  0  0    0.007;  00000  00000  0.004 0.007 0.002 0.003 0.006
NonSP-80  0  0    0.015;  00000  00000  0.002 0.015 0.002 0.002 0.003
NonSP-42  0  0    0.012;  00000  00000  0.012 0.008 0.001 0.003 0.004
NonSP-34  0  0    0.017;  00000  00000  0.011 0.017 0.005 0.005 0.004
NonSP-83  0  0    0.005;  00000  00000  0.005 0.002 0.003 0.003 0.001
NonSP-5  0  0    0.005;  00000  00000  0.001 0.005 0.002 0.002 0.002
NonSP-99  0  0    0.006;  00000  00000  0.002 0.006 0.004 0.002 0.001
SP-90  1  1    0.919;  01000  11000  0.001 0.919 0.001 0.012 0.001
NonSP-16  0  0    0.011;  00000  00000  0.006 0.001 0.011 0.008 0.005
NonSP-23  0  0    0.020;  00000  00000  0.020 0.001 0.001 0.013 0.002
NonSP-31  0  0    0.029;  00000  00000  0.029 0.001 0.011 0.002 0.001
NonSP-75  0  0    0.008;  00000  00000  0.006 0.002 0.008 0.001 0.001

TP TN FP FN Accu Prec Reca F1 
1 133 1 0 0.993 0.500 1.000 0.667
