bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-43  0  0    0.025;  00000  00000  0.019 0.020 0.025 0.025 0.021
NonSP-47  0  0    0.025;  00000  00000  0.023 0.022 0.025 0.022 0.024
NonSP-129  0  0    0.034;  00000  00000  0.029 0.020 0.024 0.034 0.029
NonSP-8  0  0    0.032;  00000  00000  0.022 0.028 0.032 0.029 0.030
NonSP-2  0  0    0.043;  00000  00000  0.023 0.043 0.032 0.015 0.024
NonSP-33  0  0    0.052;  00000  00000  0.052 0.029 0.027 0.025 0.043
NonSP-108  0  0    0.030;  00000  00000  0.026 0.019 0.030 0.020 0.024
NonSP-53  0  0    0.030;  00000  00000  0.030 0.018 0.018 0.019 0.021
NonSP-17  0  0    0.063;  00000  00000  0.063 0.042 0.031 0.015 0.038
NonSP-67  0  0    0.049;  00000  00000  0.019 0.027 0.049 0.026 0.039
NonSP-130  0  0    0.034;  00000  00000  0.019 0.024 0.025 0.025 0.034
NonSP-134  0  0    0.043;  00000  00000  0.028 0.030 0.021 0.016 0.043
SP-87  0  1    0.046;  00000  11000  0.038 0.025 0.024 0.024 0.046
NonSP-48  0  0    0.037;  00000  00000  0.028 0.023 0.037 0.028 0.031
NonSP-5  0  0    0.034;  00000  00000  0.018 0.017 0.034 0.013 0.027
NonSP-9  0  0    0.059;  00000  00000  0.036 0.059 0.027 0.036 0.030
NonSP-1  0  0    0.032;  00000  00000  0.018 0.032 0.018 0.012 0.023
NonSP-23  0  0    0.060;  00000  00000  0.035 0.022 0.022 0.015 0.060
NonSP-14  0  0    0.036;  00000  00000  0.032 0.023 0.019 0.036 0.030
NonSP-21  0  0    0.035;  00000  00000  0.035 0.027 0.034 0.016 0.019
NonSP-60  0  0    0.061;  00000  00000  0.061 0.029 0.028 0.039 0.027
NonSP-3  0  0    0.038;  00000  00000  0.028 0.023 0.038 0.026 0.025
NonSP-44  0  0    0.061;  00000  00000  0.061 0.020 0.030 0.024 0.026
SP-84  0  1    0.041;  00000  11000  0.039 0.041 0.024 0.029 0.022
NonSP-120  0  0    0.053;  00000  00000  0.018 0.024 0.053 0.018 0.018
NonSP-71  0  0    0.024;  00000  00000  0.021 0.024 0.014 0.023 0.023
NonSP-116  0  0    0.020;  00000  00000  0.013 0.015 0.020 0.018 0.017

TP TN FP FN Accu Prec Reca F1 
0 131 4 0 0.970 0.000 NaN 0.000
