bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-29  0  0    0.027;  00000  00000  0.005 0.008 0.015 0.027 0.003
NonSP-54  0  0    0.039;  00000  00000  0.024 0.039 0.007 0.005 0.023
NonSP-81  0  0    0.027;  00000  00000  0.012 0.010 0.027 0.024 0.027
SP-96  1  1    0.977;  01000  11000  0.048 0.977 0.051 0.033 0.019
SP-85  0  1    0.168;  00000  11000  0.002 0.168 0.018 0.018 0.020
NonSP-132  0  0    0.057;  00000  00000  0.036 0.012 0.004 0.057 0.026
NonSP-115  0  0    0.016;  00000  00000  0.002 0.006 0.006 0.003 0.016
NonSP-69  0  0    0.026;  00000  00000  0.006 0.006 0.021 0.026 0.021
NonSP-18  0  0    0.026;  00000  00000  0.018 0.015 0.026 0.002 0.010
NonSP-118  0  0    0.060;  00000  00000  0.012 0.018 0.060 0.007 0.006
NonSP-38  0  0    0.110;  00000  00000  0.009 0.110 0.025 0.027 0.009
SP-98  0  1    0.059;  00000  11000  0.003 0.009 0.037 0.059 0.020
NonSP-125  0  0    0.188;  00000  00000  0.078 0.005 0.188 0.011 0.014
NonSP-42  0  0    0.038;  00000  00000  0.005 0.004 0.038 0.008 0.011
SP-89  0  1    0.030;  00000  11000  0.018 0.006 0.018 0.030 0.008
NonSP-27  0  0    0.040;  00000  00000  0.004 0.006 0.040 0.013 0.031
NonSP-77  0  0    0.033;  00000  00000  0.004 0.033 0.009 0.022 0.021
NonSP-73  0  0    0.039;  00000  00000  0.002 0.005 0.017 0.014 0.039
NonSP-111  0  0    0.037;  00000  00000  0.004 0.037 0.011 0.007 0.024
NonSP-121  0  0    0.012;  00000  00000  0.012 0.005 0.009 0.004 0.004
NonSP-122  0  0    0.154;  00000  00000  0.061 0.002 0.154 0.022 0.016
NonSP-119  1  0    0.718;  00100  00000  0.005 0.054 0.718 0.006 0.007
NonSP-127  0  0    0.039;  00000  00000  0.004 0.039 0.017 0.012 0.037
NonSP-24  0  0    0.042;  00000  00000  0.007 0.005 0.017 0.001 0.042
NonSP-99  0  0    0.023;  00000  00000  0.011 0.023 0.011 0.002 0.011
SP-95  1  1    0.979;  01000  11000  0.018 0.979 0.145 0.014 0.015

TP TN FP FN Accu Prec Reca F1 
2 119 8 1 0.931 0.200 0.667 0.308
