bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-16  0  0    0.031;  00000  00000  0.026 0.018 0.031 0.010 0.016
NonSP-11  0  0    0.031;  00000  00000  0.015 0.031 0.013 0.013 0.013
NonSP-13  0  0    0.025;  00000  00000  0.023 0.017 0.025 0.023 0.020
NonSP-12  0  0    0.027;  00000  00000  0.020 0.018 0.025 0.027 0.025
NonSP-66  0  0    0.028;  00000  00000  0.020 0.028 0.018 0.015 0.012
NonSP-32  0  0    0.029;  00000  00000  0.018 0.029 0.008 0.014 0.011
NonSP-58  0  0    0.051;  00000  00000  0.011 0.015 0.022 0.051 0.019
NonSP-46  0  0    0.061;  00000  00000  0.061 0.016 0.008 0.014 0.013
NonSP-133  0  0    0.023;  00000  00000  0.016 0.022 0.015 0.010 0.023
NonSP-113  0  0    0.030;  00000  00000  0.014 0.021 0.009 0.025 0.030
NonSP-107  0  0    0.027;  00000  00000  0.011 0.025 0.018 0.018 0.027
NonSP-59  0  0    0.027;  00000  00000  0.027 0.021 0.013 0.009 0.017
NonSP-83  0  0    0.033;  00000  00000  0.021 0.023 0.020 0.033 0.020
NonSP-28  0  0    0.029;  00000  00000  0.011 0.012 0.014 0.022 0.029
NonSP-68  0  0    0.026;  00000  00000  0.026 0.014 0.012 0.020 0.020
NonSP-72  0  0    0.015;  00000  00000  0.012 0.014 0.012 0.015 0.014
NonSP-36  0  0    0.022;  00000  00000  0.012 0.021 0.012 0.013 0.022
NonSP-7  0  0    0.035;  00000  00000  0.010 0.010 0.028 0.035 0.026
NonSP-39  0  0    0.026;  00000  00000  0.008 0.019 0.010 0.026 0.011
SP-88  1  1    0.996;  01000  11000  0.021 0.996 0.019 0.024 0.016
NonSP-79  0  0    0.047;  00000  00000  0.012 0.013 0.047 0.017 0.016
SP-86  1  1    0.831;  01000  11000  0.018 0.831 0.015 0.022 0.020
NonSP-104  0  0    0.070;  00000  00000  0.019 0.026 0.070 0.021 0.015
NonSP-45  0  0    0.028;  00000  00000  0.008 0.028 0.014 0.018 0.023
NonSP-102  0  0    0.029;  00000  00000  0.012 0.015 0.029 0.024 0.024
NonSP-34  0  0    0.044;  00000  00000  0.022 0.044 0.008 0.032 0.016
NonSP-61  0  0    0.025;  00000  00000  0.014 0.020 0.013 0.025 0.013

TP TN FP FN Accu Prec Reca F1 
2 131 2 0 0.985 0.500 1.000 0.667
