bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-57  0  0    0.053;  00000  00000  0.053 0.002 0.000 0.001 0.000
NonSP-119  1  0    0.960;  00100  00000  0.057 0.002 0.960 0.014 0.006
NonSP-69  0  0    0.009;  00000  00000  0.009 0.001 0.001 0.000 0.000
NonSP-10  0  0    0.005;  00000  00000  0.003 0.005 0.003 0.004 0.000
NonSP-12  0  0    0.002;  00000  00000  0.001 0.000 0.001 0.002 0.001
NonSP-82  0  0    0.074;  00000  00000  0.000 0.000 0.074 0.000 0.003
NonSP-116  0  0    0.004;  00000  00000  0.004 0.001 0.001 0.001 0.001
NonSP-52  0  0    0.009;  00000  00000  0.009 0.000 0.006 0.000 0.000
SP-96  1  1    1.000;  01000  11000  0.000 1.000 0.000 0.000 0.003
NonSP-103  0  0    0.001;  00000  00000  0.001 0.001 0.000 0.000 0.001
NonSP-17  0  0    0.098;  00000  00000  0.006 0.000 0.001 0.006 0.098
NonSP-53  0  0    0.021;  00000  00000  0.021 0.000 0.000 0.001 0.000
NonSP-48  0  0    0.020;  00000  00000  0.020 0.000 0.000 0.000 0.000
SP-92  1  1    1.000;  01000  11000  0.000 1.000 0.000 0.003 0.000
SP-84  0  1    0.045;  00000  11000  0.004 0.045 0.000 0.000 0.000
NonSP-121  0  0    0.010;  00000  00000  0.004 0.001 0.000 0.010 0.002
NonSP-122  0  0    0.397;  00000  00000  0.397 0.001 0.051 0.002 0.000
NonSP-30  0  0    0.012;  00000  00000  0.010 0.001 0.000 0.012 0.000
NonSP-76  0  0    0.034;  00000  00000  0.000 0.001 0.034 0.003 0.000
NonSP-120  0  0    0.114;  00000  00000  0.002 0.002 0.114 0.002 0.001
SP-89  0  1    0.248;  00000  11000  0.000 0.248 0.001 0.000 0.001
NonSP-6  0  0    0.003;  00000  00000  0.002 0.001 0.000 0.001 0.003
NonSP-47  0  0    0.047;  00000  00000  0.047 0.000 0.000 0.004 0.000
NonSP-62  0  0    0.006;  00000  00000  0.001 0.006 0.000 0.000 0.000
NonSP-41  0  0    0.004;  00000  00000  0.004 0.001 0.000 0.002 0.000
NonSP-2  0  0    0.002;  00000  00000  0.000 0.002 0.001 0.001 0.000
NonSP-68  0  0    0.005;  00000  00000  0.005 0.002 0.000 0.000 0.001

TP TN FP FN Accu Prec Reca F1 
2 126 6 1 0.948 0.250 0.667 0.364
