bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-16  0  0    0.044;  00000  00000  0.044 0.026 0.025 0.017 0.035
NonSP-6  0  0    0.032;  00000  00000  0.012 0.029 0.030 0.016 0.032
SP-93  0  1    0.103;  00000  11000  0.044 0.103 0.037 0.032 0.039
NonSP-59  0  0    0.030;  00000  00000  0.022 0.019 0.030 0.016 0.026
NonSP-17  0  0    0.034;  00000  00000  0.027 0.034 0.029 0.016 0.027
NonSP-8  0  0    0.032;  00000  00000  0.016 0.014 0.032 0.025 0.024
NonSP-111  0  0    0.024;  00000  00000  0.013 0.024 0.021 0.020 0.015
NonSP-123  0  0    0.030;  00000  00000  0.020 0.021 0.023 0.015 0.030
NonSP-35  0  0    0.023;  00000  00000  0.023 0.018 0.013 0.018 0.023
NonSP-15  0  0    0.039;  00000  00000  0.037 0.033 0.039 0.019 0.021
NonSP-131  0  0    0.027;  00000  00000  0.025 0.025 0.022 0.027 0.014
NonSP-114  0  0    0.031;  00000  00000  0.024 0.020 0.020 0.031 0.022
NonSP-3  0  0    0.036;  00000  00000  0.020 0.036 0.026 0.019 0.033
SP-94  0  1    0.109;  00000  11000  0.040 0.109 0.026 0.065 0.039
NonSP-73  0  0    0.035;  00000  00000  0.018 0.018 0.017 0.028 0.035
NonSP-1  0  0    0.032;  00000  00000  0.025 0.032 0.022 0.021 0.023
NonSP-80  0  0    0.048;  00000  00000  0.046 0.048 0.021 0.037 0.014
NonSP-28  0  0    0.027;  00000  00000  0.014 0.021 0.020 0.026 0.027
NonSP-120  0  0    0.034;  00000  00000  0.015 0.020 0.034 0.017 0.019
NonSP-102  0  0    0.032;  00000  00000  0.017 0.019 0.021 0.032 0.024
NonSP-29  0  0    0.036;  00000  00000  0.016 0.022 0.036 0.034 0.025
SP-97  0  1    0.212;  00000  11000  0.037 0.212 0.022 0.034 0.029
NonSP-113  0  0    0.029;  00000  00000  0.017 0.018 0.014 0.029 0.020
NonSP-63  0  0    0.039;  00000  00000  0.022 0.028 0.022 0.028 0.039
NonSP-126  0  0    0.050;  00000  00000  0.024 0.017 0.050 0.026 0.022
NonSP-67  0  0    0.040;  00000  00000  0.040 0.023 0.038 0.024 0.028
NonSP-22  0  0    0.033;  00000  00000  0.033 0.025 0.030 0.023 0.026

TP TN FP FN Accu Prec Reca F1 
0 129 6 0 0.956 0.000 NaN 0.000
