bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-110  0  0    0.044;  00000  00000  0.020 0.044 0.035 0.021 0.025
NonSP-25  0  0    0.038;  00000  00000  0.025 0.037 0.038 0.014 0.024
NonSP-69  0  0    0.061;  00000  00000  0.014 0.028 0.027 0.061 0.030
SP-92  0  1    0.372;  00000  11000  0.029 0.372 0.032 0.031 0.029
NonSP-27  0  0    0.054;  00000  00000  0.013 0.020 0.054 0.015 0.022
NonSP-134  0  0    0.029;  00000  00000  0.024 0.021 0.026 0.026 0.029
NonSP-115  0  0    0.019;  00000  00000  0.019 0.013 0.010 0.019 0.016
NonSP-9  0  0    0.034;  00000  00000  0.015 0.026 0.024 0.022 0.034
SP-90  0  1    0.186;  00000  11000  0.027 0.186 0.029 0.014 0.035
NonSP-31  0  0    0.036;  00000  00000  0.026 0.029 0.016 0.013 0.036
NonSP-2  0  0    0.034;  00000  00000  0.020 0.019 0.026 0.024 0.034
SP-96  1  1    0.580;  01000  11000  0.027 0.580 0.036 0.037 0.024
NonSP-51  0  0    0.028;  00000  00000  0.014 0.014 0.026 0.028 0.025
NonSP-103  0  0    0.049;  00000  00000  0.020 0.035 0.029 0.014 0.049
SP-89  0  1    0.048;  00000  11000  0.038 0.048 0.024 0.032 0.026
NonSP-127  0  0    0.032;  00000  00000  0.020 0.014 0.032 0.018 0.028
NonSP-47  0  0    0.029;  00000  00000  0.024 0.016 0.024 0.029 0.017
NonSP-83  0  0    0.037;  00000  00000  0.022 0.037 0.014 0.025 0.025
NonSP-129  0  0    0.028;  00000  00000  0.027 0.017 0.028 0.023 0.010
NonSP-12  0  0    0.033;  00000  00000  0.014 0.031 0.024 0.023 0.033
NonSP-52  0  0    0.027;  00000  00000  0.027 0.014 0.018 0.015 0.013
NonSP-30  0  0    0.047;  00000  00000  0.016 0.019 0.030 0.047 0.032
NonSP-79  0  0    0.041;  00000  00000  0.026 0.020 0.041 0.036 0.024
NonSP-26  0  0    0.034;  00000  00000  0.025 0.034 0.028 0.015 0.032
NonSP-42  0  0    0.024;  00000  00000  0.013 0.015 0.015 0.024 0.021
NonSP-7  0  0    0.035;  00000  00000  0.021 0.031 0.026 0.035 0.021
NonSP-13  0  0    0.044;  00000  00000  0.017 0.022 0.025 0.016 0.044

TP TN FP FN Accu Prec Reca F1 
1 127 7 0 0.948 0.125 1.000 0.222
