bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-133  0  0    0.125;  00000  00000  0.058 0.125 0.001 0.006 0.003
NonSP-121  0  0    0.018;  00000  00000  0.004 0.001 0.000 0.018 0.001
NonSP-52  0  0    0.086;  00000  00000  0.086 0.000 0.004 0.000 0.000
NonSP-36  0  0    0.019;  00000  00000  0.007 0.019 0.000 0.000 0.005
NonSP-72  0  0    0.003;  00000  00000  0.002 0.001 0.003 0.000 0.000
NonSP-57  0  0    0.020;  00000  00000  0.020 0.005 0.000 0.000 0.000
NonSP-27  0  0    0.008;  00000  00000  0.008 0.000 0.000 0.003 0.002
NonSP-131  0  0    0.063;  00000  00000  0.010 0.063 0.000 0.010 0.001
NonSP-78  0  0    0.003;  00000  00000  0.003 0.001 0.001 0.000 0.001
NonSP-126  0  0    0.065;  00000  00000  0.065 0.026 0.002 0.000 0.005
NonSP-128  0  0    0.035;  00000  00000  0.014 0.035 0.001 0.002 0.000
NonSP-60  0  0    0.328;  00000  00000  0.328 0.002 0.000 0.002 0.000
SP-85  0  1    0.090;  00000  11000  0.028 0.090 0.024 0.005 0.000
NonSP-28  0  0    0.018;  00000  00000  0.007 0.003 0.002 0.003 0.018
NonSP-49  0  0    0.027;  00000  00000  0.027 0.000 0.000 0.002 0.000
NonSP-24  0  0    0.005;  00000  00000  0.005 0.000 0.001 0.001 0.003
NonSP-15  0  0    0.001;  00000  00000  0.000 0.000 0.001 0.000 0.001
NonSP-2  0  0    0.007;  00000  00000  0.000 0.007 0.001 0.002 0.000
NonSP-75  0  0    0.006;  00000  00000  0.006 0.003 0.003 0.000 0.000
NonSP-37  0  0    0.060;  00000  00000  0.060 0.006 0.001 0.004 0.022
NonSP-63  0  0    0.003;  00000  00000  0.002 0.003 0.001 0.000 0.000
NonSP-3  0  0    0.078;  00000  00000  0.001 0.000 0.040 0.078 0.000
NonSP-6  0  0    0.029;  00000  00000  0.007 0.001 0.000 0.002 0.029
NonSP-30  0  0    0.030;  00000  00000  0.030 0.001 0.000 0.007 0.001
NonSP-56  0  0    0.006;  00000  00000  0.006 0.003 0.000 0.000 0.001
NonSP-55  0  0    0.005;  00000  00000  0.005 0.000 0.001 0.003 0.000
SP-96  1  1    0.995;  01000  11000  0.000 0.995 0.002 0.000 0.028

TP TN FP FN Accu Prec Reca F1 
1 131 3 0 0.978 0.250 1.000 0.400
