bagName  bagPred  bagTruth  bagProb  instPred  instTruth  instProb 
NonSP-25  0  0    0.012;  00000  00000  0.007 0.001 0.001 0.002 0.012
NonSP-9  0  0    0.013;  00000  00000  0.013 0.006 0.004 0.007 0.001
NonSP-69  0  0    0.021;  00000  00000  0.021 0.002 0.002 0.001 0.001
NonSP-19  0  0    0.061;  00000  00000  0.007 0.005 0.003 0.022 0.061
NonSP-12  0  0    0.012;  00000  00000  0.002 0.001 0.006 0.012 0.002
SP-94  1  1    0.953;  01000  11000  0.000 0.953 0.001 0.005 0.001
NonSP-76  0  0    0.065;  00000  00000  0.003 0.006 0.065 0.012 0.000
NonSP-125  0  0    0.157;  00000  00000  0.010 0.004 0.157 0.005 0.001
SP-95  1  1    0.982;  01000  11000  0.000 0.982 0.003 0.002 0.026
NonSP-53  0  0    0.004;  00000  00000  0.004 0.000 0.000 0.001 0.000
NonSP-39  0  0    0.016;  00000  00000  0.001 0.005 0.003 0.016 0.000
NonSP-18  0  0    0.025;  00000  00000  0.003 0.004 0.001 0.025 0.002
SP-90  1  1    0.933;  01000  11000  0.001 0.933 0.002 0.068 0.001
NonSP-51  0  0    0.010;  00000  00000  0.001 0.001 0.000 0.010 0.001
NonSP-79  0  0    0.028;  00000  00000  0.001 0.001 0.028 0.000 0.000
NonSP-104  0  0    0.015;  00000  00000  0.001 0.006 0.015 0.001 0.000
NonSP-17  0  0    0.068;  00000  00000  0.040 0.008 0.004 0.016 0.068
NonSP-130  0  0    0.010;  00000  00000  0.010 0.009 0.003 0.003 0.000
NonSP-1  0  0    0.006;  00000  00000  0.001 0.003 0.006 0.004 0.002
NonSP-127  0  0    0.034;  00000  00000  0.034 0.019 0.001 0.000 0.016
NonSP-38  0  0    0.141;  00000  00000  0.007 0.141 0.003 0.014 0.001
NonSP-132  0  0    0.079;  00000  00000  0.016 0.079 0.005 0.007 0.001
NonSP-8  0  0    0.014;  00000  00000  0.014 0.004 0.001 0.002 0.001
SP-88  1  1    0.987;  01000  11000  0.001 0.987 0.008 0.033 0.000
NonSP-45  0  0    0.060;  00000  00000  0.008 0.018 0.001 0.060 0.001
NonSP-82  0  0    0.061;  00000  00000  0.001 0.003 0.061 0.000 0.036
NonSP-114  0  0    0.037;  00000  00000  0.006 0.037 0.003 0.017 0.010

TP TN FP FN Accu Prec Reca F1 
4 127 4 0 0.970 0.500 1.000 0.667
